Filename,alert_type,Frame_Number,Id,label,Class,FrontDetected,SideDetected,RearDetected,InTraffic,InTheSameLane,MovingSideWays,Rotation,AbsAngle,AngleToCloserSide,AngleFromTop,AngleFromHorizon,Distance,DistanceY,DistanceX,VectorToSide,BoxBottom,BoxTop,BoxArea,AreaRatio8Frames,AreaRatio4Frames,MedianDistance,MedianDistanceX,MedianDistanceY,AbsMedianAngle,MedianVelocity,MedianAngularVelocity,AnglesSTD,DistancesSTD,BoxAreaSTD,VelocitySTD,DistanceXInCollision,PredictedX,MaxMinDist8Frames,MaxMinBoxArea8Frames,MaxMinAngle8Frames,DistanceOverArea,TimeToCollision,TimeToCollisionFullSeries,TimeToScreenBottom,TimeToCollisionBoxArea,TimeToCollisionBoxAreaFullSeries,DistancesFit.Intercept,DistancesFit.Slope,YFit.Intercept,YFit.Slope,AbsXFit.Intercept,AbsXFit.Slope,AbsAnglesFit.Intercept,AbsAnglesFit.Slope,AbsAnglesToCloserSideFit.Intercept,AbsAnglesToCloserSideFit.Slope,AbsAnglesToFurtherSideFit.Intercept,AbsAnglesToFurtherSideFit.Slope,AbsAngularVelocityFit.Intercept,AbsAngularVelocityFit.Slope,BoxAreasFit.Intercept,BoxAreasFit.Slope,BoxBottomFit.Intercept,BoxBottomFit.Slope,BoxWidthsFit.Intercept,BoxWidthsFit.Slope,BoxHeightsFit.Intercept,BoxHeightsFit.Slope,RotationsFit.Intercept,RotationsFit.Slope,VelocityFit.Intercept,VelocityFit.Slope,DistancesSlopeOverSTD,AngleSlopeOverSTD,BoxAreaSlopeOverSTD,XFitRadius,BoxRight,BoxLeft,DistanceFromClosestCornerPower,DistanceFromClosestCorner,BoxCenterMovementInX,BoxCenterMovementInY,BoxCenterNormalizedMovementInX,PhysicalRotation
Front_Alert_False_Slow_20.mp4,Safe_Distance,19,401,0,1,0,0,0,0,1,0,3.027,6.543,-9.58,1.417,0.316,4.808,4.776,0.548,-0.8,47.058,7.24,15.854,1.053,1.001,4.866,0.531,4.836,6.231,-0.057,-0.017,0.25,0.08,0.475,0.01,2.809,0.546,0.238,1.441,0.888,0.303,681.613,153.142,0,-7.988,-3.995,4.974,-0.031,0.519,0.003,0.519,0.003,5.949,0.081,8.995,0.095,20.156,0.224,0.137,-0.034,14.606,0.206,0.423,0.008,0.17,0,0.382,0.003,3.071,-0.01,-0.066,0.003,0.003,0.023,0.129,0.274,61.858,44.974,555506560,2022.894,-0.004,0.118,-0.002,3.142
Front_Alert_False_Slow_20.mp4,Safe_Distance,20,401,0,1,0,0,0,0,1,0,3.016,7.22,-9.107,1.41,0.219,4.765,4.727,0.599,-0.754,47.757,7.257,16.403,1.048,1.036,4.846,0.535,4.817,6.313,-0.055,-0.002,0.351,0.064,0.5,0.013,1.04,0.55,0.23,1.783,1.155,0.29,153.256,202.715,0,-7.988,-3.982,4.928,-0.023,0.523,0.003,0.523,0.003,6.031,0.081,9.02,0.088,20.175,0.226,0.118,-0.033,14.722,0.217,0.434,0.007,0.17,0,0.384,0.003,3.052,-0.006,-0.071,0.005,0.002,0.021,0.168,0.278,62.157,45.289,549100864,2051.371,-0.001,0.104,-0.002,3.142
Front_Alert_False_Slow_20.mp4,Safe_Distance,21,401,0,1,0,0,0,0,1,0,3.021,6.895,-9.69,1.417,0.185,4.769,4.735,0.573,-0.803,48.081,7.27,16.655,1.045,1.057,4.825,0.538,4.798,6.338,-0.049,0.033,0.366,0.043,0.514,0.015,1.667,0.58,0.128,1.566,1.154,0.286,127.003,275.307,0,-7.988,-3.978,4.886,-0.017,0.506,0.009,0.506,0.009,5.942,0.113,9.275,0.06,20.28,0.247,0.061,-0.027,14.837,0.223,0.443,0.006,0.169,0,0.385,0.003,3.043,-0.003,-0.072,0.007,0.001,0.04,0.152,0.29,62.05,45.013,535452384,2026.439,0.005,0.082,-0.001,3.142
Front_Alert_False_Slow_20.mp4,Safe_Distance,22,401,0,1,0,0,0,0,1,0,3.018,7.083,-9.696,1.411,0.23,4.814,4.778,0.594,-0.811,47.664,6.961,16.568,1.058,1.03,4.818,0.542,4.786,6.434,-0.037,0.067,0.41,0.035,0.514,0.017,16.823,0.597,0.104,1.426,1.154,0.291,-1406.593,396.779,0,-7.987,-3.987,4.86,-0.012,0.499,0.012,0.499,0.012,5.811,0.178,9.395,0.044,20.4,0.319,0.027,-0.027,14.976,0.228,0.451,0.005,0.167,0.001,0.387,0.003,3.042,-0.004,-0.062,0.007,0,0.089,0.145,0.309,62.346,44.97,543012352,2022.565,0.01,0.052,-0.002,3.142
Front_Alert_False_Slow_20.mp4,Safe_Distance,23,401,0,1,0,0,0,0,1,0,3.004,7.864,-10.186,1.386,0.367,4.706,4.661,0.644,-0.832,46.141,4.81,17.083,1.067,1.018,4.811,0.56,4.777,6.719,-0.027,0.081,0.573,0.045,0.565,0.016,10.714,0.634,0.157,1.658,1.797,0.275,626.503,324.869,0,-7.988,-3.989,4.862,-0.015,0.503,0.016,0.503,0.016,5.981,0.211,9.416,0.046,20.7,0.39,0.033,-0.032,15.328,0.229,0.456,0.003,0.163,0.002,0.392,0.003,3.037,-0.004,-0.052,0.007,0.001,0.139,0.154,0.359,63.812,44.556,564903232,1985.553,0.018,0.014,-0.002,3.142
Front_Alert_False_Slow_20.mp4,Safe_Distance,24,401,0,1,0,0,0,0,1,0,2.988,8.811,-10.126,1.364,0.372,4.556,4.502,0.698,-0.801,45.688,3.633,17.685,1.073,1.046,4.789,0.583,4.756,6.989,-0.026,0.097,0.833,0.09,0.703,0.014,1.664,0.687,0.306,2.261,2.745,0.258,50.127,164.921,0,-7.984,-3.978,4.887,-0.028,0.502,0.023,0.502,0.023,5.926,0.304,9.389,0.07,20.363,0.596,0.019,-0.033,15.448,0.296,0.469,0,0.159,0.003,0.393,0.004,3.038,-0.005,-0.047,0.006,0.003,0.304,0.283,0.467,64.928,44.544,574043328,1984.427,0.024,-0.029,-0.002,3.142
Front_Alert_False_Slow_20.mp4,Safe_Distance,25,401,0,1,0,0,0,0,1,0,2.975,9.56,-8.747,1.354,0.302,4.615,4.551,0.766,-0.702,46.253,5.363,16.72,1.058,1.022,4.767,0.596,4.731,7.152,-0.026,0.145,1.061,0.098,0.651,0.01,2.048,0.735,0.306,2.261,3.235,0.276,50.65,136.892,0,-7.984,-3.986,4.885,-0.034,0.488,0.031,0.488,0.031,5.575,0.451,9.498,0.039,20.107,0.716,0.018,-0.047,15.574,0.296,0.473,-0.001,0.156,0.005,0.395,0.004,3.044,-0.008,-0.033,0.002,0.004,0.619,0.305,0.618,64.835,45.348,582449472,2056.754,0.037,-0.059,-0.001,3.142
Front_Alert_False_Slow_20.mp4,Safe_Distance,26,401,0,1,0,0,0,0,1,0,2.967,10.025,-7.588,1.345,0.285,4.699,4.628,0.818,-0.621,46.319,6.59,15.784,1.027,0.935,4.735,0.621,4.694,7.542,-0.025,0.194,1.225,0.086,0.58,0.007,6.175,0.802,0.259,1.901,3.482,0.298,-165.607,169.89,0,-7.994,-4.031,4.83,-0.027,0.481,0.04,0.481,0.04,5.792,0.5,9.867,-0.066,21.111,0.72,0.024,-0.062,16.215,0.113,0.476,-0.003,0.169,0.003,0.403,0.001,3.041,-0.009,-0.023,-0.001,0.002,0.711,0.042,0.877,64.699,45.977,597196096,2114.191,0.05,-0.072,0,3.142
Front_Alert_False_Slow_20.mp4,Safe_Distance,42,401,0,1,0,0,0,0,1,0,3.011,7.484,-10.907,1.405,0.301,4.562,4.523,0.594,-0.863,47.124,8.862,14.639,1.01,1.041,4.781,0.719,4.727,8.641,0.011,0.233,0.801,0.093,0.248,0.02,0.702,0.599,0.28,0.683,2.74,0.312,56.895,169.43,0,-7.998,-3.988,4.877,-0.027,0.812,-0.027,0.812,-0.027,9.642,-0.286,6.835,0.372,24.351,-0.039,0.116,0.033,14.104,0.035,0.47,-0.001,0.17,0.002,0.376,0,2.973,0.005,0.023,-0.003,0.002,0.28,0.003,0.943,63.546,44.269,539367808,1959.98,0.022,-0.01,0.001,3.142
Front_Alert_False_Slow_20.mp4,Safe_Distance,43,401,0,1,0,0,0,0,1,0,3.007,7.69,-11.143,1.405,0.25,4.355,4.316,0.583,-0.842,47.54,7.783,15.806,1.045,1.064,4.781,0.717,4.727,8.624,0.011,0.233,0.669,0.157,0.567,0.03,0.044,0.608,0.487,1.849,1.982,0.276,31.237,80.979,0,-7.993,-3.964,4.977,-0.056,0.802,-0.024,0.802,-0.024,9.286,-0.189,6.576,0.501,23.881,0.095,0.162,0.02,13.794,0.123,0.468,0,0.168,0.003,0.371,0.002,2.98,0.003,0.053,-0.012,0.01,0.106,0.05,0.878,63.781,44.188,529146592,1952.829,0.022,-0.01,0.002,3.142
Front_Alert_False_Slow_20.mp4,Safe_Distance,44,401,0,1,0,0,1,0,1,0,3.142,7.145,-12.005,1.424,0.205,4.26,4.226,0.53,-0.886,48.221,7.803,16.336,1.089,1.098,4.698,0.655,4.653,8.153,0.004,0.233,0.679,0.204,0.826,0.041,0.229,0.521,0.582,2.379,1.639,0.261,33.09,51.788,0,-7.98,-3.967,4.99,-0.083,0.759,-0.03,0.759,-0.03,8.939,-0.225,7.541,0.605,23.735,0.136,0.215,0.005,13.351,0.317,0.462,0.002,0.174,0.003,0.366,0.004,2.981,0.005,0.07,-0.019,0.02,0.122,0.289,0.933,63.496,43.806,508796448,1919.252,0.03,-0.009,0.004,3.017
Front_Alert_False_Slow_20.mp4,Safe_Distance,45,401,0,1,0,0,0,0,1,0,3.02,6.994,-12.531,1.425,0.152,4.17,4.139,0.508,-0.905,48.53,7.445,16.88,1.116,1.091,4.59,0.588,4.553,7.587,-0.016,0.239,0.697,0.232,1.028,0.048,0.437,0.445,0.614,2.891,1.655,0.247,35.644,41.89,0,-7.972,-3.965,4.936,-0.099,0.7,-0.032,0.7,-0.032,8.44,-0.244,8.631,0.683,23.829,0.157,0.243,-0.001,13.056,0.45,0.459,0.003,0.18,0.004,0.362,0.006,2.991,0.005,0.059,-0.022,0.026,0.141,0.57,0.897,63.538,43.565,495661472,1898.156,0.023,0.007,0.004,3.142
Front_Alert_False_Slow_20.mp4,Safe_Distance,46,401,0,1,0,0,0,0,1,0,3.017,7.141,-12.52,1.423,0.148,4.049,4.018,0.503,-0.878,48.559,6.427,17.751,1.164,1.077,4.458,0.573,4.419,7.315,-0.042,0.238,0.637,0.261,1.296,0.05,0.581,0.432,0.736,3.762,1.639,0.228,40.224,36.084,0,-7.964,-3.969,4.843,-0.11,0.683,-0.031,0.683,-0.031,8.008,-0.198,9.11,0.58,24.046,0.179,0.271,-0.009,13.213,0.574,0.462,0.003,0.185,0.003,0.365,0.007,2.999,0.004,0.034,-0.022,0.034,0.101,0.957,0.862,63.675,43.575,495615680,1899.016,0.019,0,0.006,3.142
Front_Alert_False_Slow_20.mp4,Safe_Distance,47,401,0,1,0,0,1,0,1,0,3.142,6.962,-12.991,1.433,0.121,4.057,4.027,0.492,-0.912,48.917,7.001,17.57,1.16,1.063,4.307,0.547,4.271,7.143,-0.07,0.229,0.525,0.254,1.333,0.046,0.493,0.446,0.728,3.762,1.653,0.231,50.02,34.709,0,-7.966,-3.976,4.692,-0.11,0.625,-0.022,0.625,-0.022,7.694,-0.158,9.962,0.461,24.298,0.186,0.277,-0.014,14.034,0.582,0.466,0.004,0.19,0.002,0.375,0.007,2.999,0.006,0.003,-0.021,0.035,0.078,0.956,0.591,63.647,43.371,486034240,1881.278,0.018,0.005,0.005,3.02
Front_Alert_False_Slow_20.mp4,Safe_Distance,48,401,0,1,0,0,0,0,1,0,3.023,6.811,-13.162,1.43,0.156,4.106,4.077,0.487,-0.935,48.589,7.36,16.998,1.127,0.998,4.215,0.519,4.183,7.078,-0.088,0.211,0.273,0.207,1.137,0.037,6.566,0.463,0.568,3.126,0.879,0.242,574.749,40.895,0,-7.97,-4.003,4.54,-0.093,0.562,-0.012,0.562,-0.012,7.374,-0.085,11.125,0.325,24.398,0.186,0.289,-0.022,14.74,0.534,0.471,0.004,0.192,0.002,0.384,0.007,3.013,0.002,-0.032,-0.016,0.024,0.023,0.783,0.378,63.671,43.237,487942816,1869.716,0.011,0.005,0.004,3.142
Front_Alert_False_Slow_20.mp4,Safe_Distance,49,401,0,1,0,0,0,0,1,0,3.031,6.328,-13.623,1.44,0.17,4.113,4.088,0.453,-0.969,48.588,7.348,17.007,1.089,0.963,4.142,0.506,4.114,7.067,-0.088,0.194,0.388,0.165,0.949,0.027,3.679,0.422,0.512,3.112,1.362,0.242,-167.919,58.428,0,-7.981,-4.012,4.372,-0.066,0.57,-0.019,0.57,-0.019,7.642,-0.164,11.189,0.382,24.732,0.09,0.265,-0.02,15.647,0.369,0.478,0.002,0.194,0.002,0.395,0.005,3.011,0.003,-0.06,-0.008,0.013,0.095,0.447,0.462,63.422,42.991,482736128,1848.507,0.013,-0.003,0.003,3.142
Front_Alert_False_Slow_20.mp4,Safe_Distance,50,401,0,1,0,0,0,0,1,0,3.038,5.959,-14.23,1.448,0.157,4.095,4.072,0.425,-1.007,48.749,7.275,17.201,1.03,0.99,4.109,0.498,4.082,6.978,-0.088,0.186,0.496,0.1,0.59,0.027,8.15,0.415,0.306,1.945,1.731,0.238,-414.495,140.207,0,-7.992,-4.003,4.209,-0.028,0.562,-0.018,0.562,-0.018,7.617,-0.183,11.406,0.387,25.056,-0.002,0.22,-0.01,16.461,0.155,0.483,0.001,0.197,0.002,0.406,0.002,3.016,0.003,-0.098,0.003,0.002,0.116,0.079,0.45,63.33,42.689,473252224,1822.602,0.016,0.008,0.001,3.142
Front_Alert_False_Slow_20.mp4,Safe_Distance,61,401,0,1,0,0,1,0,1,0,3.142,4.396,-17.815,1.479,0.406,3.846,3.835,0.295,-1.177,47.941,7.958,15.986,0.912,1.049,4.067,0.413,4.043,5.764,-0.004,0.202,0.93,0.1,0.837,0.009,0.341,0.295,0.339,2.645,2.698,0.241,32.172,158.629,0,-8.011,-3.982,4.154,-0.025,0.505,-0.026,0.505,-0.026,6.989,-0.35,12.686,0.606,25.29,-0.051,0.076,0.036,17.191,-0.239,0.483,-0.001,0.201,0.004,0.415,-0.003,3.006,0.009,-0.004,0,0.002,0.355,0.18,0.532,63.913,40.59,443672224,1647.798,0.031,0.03,-0.003,3.065
Front_Alert_False_Slow_20.mp4,Safe_Distance,62,401,0,1,0,0,1,0,1,0,3.142,4.396,-17.815,1.472,0.347,3.846,3.835,0.295,-1.177,47.941,7.958,15.986,0.912,1.049,4.067,0.413,4.043,5.764,-0.004,0.278,0.93,0.1,0.837,0.012,0.341,0.295,0.339,2.645,2.698,0.241,32.172,158.629,0,-8.011,-3.982,4.154,-0.025,0.505,-0.026,0.505,-0.026,6.989,-0.35,12.686,0.606,25.29,-0.051,0.15,0.037,17.191,-0.239,0.483,-0.001,0.201,0.004,0.415,-0.003,3.006,0.009,0.009,-0.004,0.002,0.355,0.18,0.532,63.913,40.59,440974432,1647.796,0.031,0.03,-0.003,3.065
Front_Alert_False_Slow_20.mp4,Safe_Distance,63,401,0,1,0,0,1,0,1,0,3.142,5.527,-17.542,1.46,0.327,3.675,3.658,0.354,-1.108,48.036,6.962,16.871,0.952,1.09,4.05,0.395,4.025,5.577,-0.004,0.278,0.849,0.157,0.848,0.016,0.032,0.3,0.51,2.645,2.698,0.218,20.559,95.12,0,-8.008,-3.959,4.193,-0.041,0.47,-0.021,0.47,-0.021,6.729,-0.329,13.429,0.601,24.831,0.08,0.168,0.031,16.955,-0.171,0.482,0,0.201,0.005,0.412,-0.002,2.982,0.017,0.019,-0.007,0.005,0.344,0.092,0.402,64.896,40.76,446196032,1661.67,0.027,0.016,-0.001,3.045
Front_Alert_False_Slow_20.mp4,Safe_Distance,64,401,0,1,0,0,1,0,1,0,3.142,5.527,-17.542,1.454,0.293,3.675,3.658,0.354,-1.108,48.036,6.962,16.871,0.952,1.09,4.05,0.395,4.025,5.577,-0.014,0.304,0.849,0.157,0.848,0.017,0.032,0.3,0.51,2.645,2.698,0.218,20.559,95.12,0,-8.008,-3.959,4.193,-0.041,0.47,-0.021,0.47,-0.021,6.729,-0.329,13.429,0.601,24.831,0.08,0.252,0.015,16.955,-0.171,0.482,0,0.201,0.005,0.412,-0.002,2.982,0.017,0.011,-0.007,0.005,0.344,0.092,0.402,64.896,40.76,444180768,1661.668,0.027,0.016,-0.001,3.045
Front_Alert_False_Slow_20.mp4,Safe_Distance,64,405,0,2,0,0,1,0,1,0,3.142,7.827,-17.076,1.419,0.21,3.606,3.572,0.491,-1.059,48.307,7.427,16.712,0.953,1.003,3.872,0.45,3.847,6.663,-0.041,0.063,0.526,0.112,0.424,0,0.465,0.452,0.35,1.054,1.345,0.216,37.392,89.178,0,-8.008,-3.999,4.017,-0.041,0.448,0,0.448,0,6.44,0.063,14.598,0.625,25.77,0.671,0.063,0,17.805,-0.168,0.481,0.001,0.216,0.007,0.422,-0.002,3.002,0.007,-0.041,0,0.005,0.01,0.07,0.201,66.927,41.068,448594432,1686.84,0.007,0.043,0.002,3.005
Front_Alert_False_Slow_20.mp4,Safe_Distance,65,401,0,1,0,0,1,0,1,0,3.142,5.527,-17.542,1.449,0.265,3.675,3.658,0.354,-1.108,48.036,6.962,16.871,0.952,1.09,4.05,0.395,4.025,5.577,-0.025,0.329,0.849,0.157,0.848,0.016,0.032,0.3,0.51,2.645,2.698,0.218,20.559,95.12,0,-8.008,-3.959,4.193,-0.041,0.47,-0.021,0.47,-0.021,6.729,-0.329,13.429,0.601,24.831,0.08,0.301,0.008,16.955,-0.171,0.482,0,0.201,0.005,0.412,-0.002,2.982,0.017,-0.002,-0.007,0.005,0.344,0.092,0.402,64.896,40.76,442381568,1661.667,0.027,0.016,-0.001,3.045
Front_Alert_False_Slow_20.mp4,Safe_Distance,65,405,0,2,0,0,1,0,1,0,3.142,6.821,-18.649,1.441,0.164,3.413,3.389,0.405,-1.091,48.838,6.901,17.587,0.979,1.017,3.832,0.443,3.807,6.663,-0.051,0.063,0.497,0.165,0.398,0.01,0.454,0.445,0.504,0.946,1.345,0.194,27.76,58.394,0,-8.004,-3.99,4.045,-0.061,0.442,0,0.442,0,6.44,0.063,15.281,0.495,26.304,0.671,0.063,0,17.51,-0.083,0.488,0,0.225,0.006,0.418,-0.001,2.966,0.018,-0.041,-0.02,0.011,0.011,0.016,0.195,66.597,40.288,423099872,1623.352,0.014,0.01,0.001,3.023
Front_Alert_False_Slow_20.mp4,Safe_Distance,66,401,0,1,0,0,1,0,1,0,3.142,5.439,-18.559,1.466,0.251,3.514,3.498,0.333,-1.118,48.596,6.507,17.715,1.04,1.097,4.014,0.369,3.998,5.483,-0.033,0.329,0.727,0.222,0.932,0.024,0.084,0.297,0.671,3.104,2.359,0.198,21.25,42.59,0,-7.992,-3.957,4.313,-0.085,0.425,-0.016,0.425,-0.016,5.961,-0.137,14.336,0.673,24.097,0.29,0.329,0,15.832,0.15,0.478,0.001,0.203,0.006,0.398,0.002,3.031,0.018,-0.003,-0.009,0.022,0.061,0.074,0.284,65.214,40.292,427472864,1623.723,0.02,-0.014,0.002,3.047
Front_Alert_False_Slow_20.mp4,Safe_Distance,66,405,0,2,0,0,1,0,1,0,3.142,6.821,-18.649,1.437,0.145,3.413,3.389,0.405,-1.091,48.838,6.901,17.587,0.979,1.017,3.832,0.443,3.807,6.663,-0.061,0.063,0.497,0.165,0.398,0.009,0.454,0.445,0.504,0.946,1.345,0.194,27.76,58.394,0,-8.004,-3.99,4.045,-0.061,0.442,0,0.442,0,6.44,0.063,15.281,0.495,26.304,0.671,0.063,0,17.51,-0.083,0.488,0,0.225,0.006,0.418,-0.001,2.966,0.018,-0.051,-0.01,0.011,0.011,0.016,0.195,66.597,40.288,421581792,1623.351,0.014,0.01,0.001,3.023
Front_Alert_False_Slow_20.mp4,Safe_Distance,67,401,0,1,0,0,1,0,1,0,3.142,5.439,-18.559,1.462,0.229,3.514,3.498,0.333,-1.118,48.596,6.507,17.715,1.04,1.097,4.014,0.369,3.998,5.483,-0.041,0.329,0.727,0.222,0.932,0.027,0.084,0.297,0.671,3.104,2.359,0.198,21.25,42.59,0,-7.992,-3.957,4.313,-0.085,0.425,-0.016,0.425,-0.016,5.961,-0.137,14.336,0.673,24.097,0.29,0.366,-0.011,15.832,0.15,0.478,0.001,0.203,0.006,0.398,0.002,3.031,0.018,-0.003,-0.011,0.022,0.061,0.074,0.284,65.214,40.292,426175904,1623.722,0.02,-0.014,0.002,3.047
Front_Alert_False_Slow_20.mp4,Safe_Distance,67,405,0,2,0,0,1,0,1,0,3.142,6.581,-19.592,1.449,0.095,3.239,3.218,0.371,-1.086,49.346,6.482,18.373,1.013,1.069,3.746,0.44,3.716,6.626,-0.061,0.063,0.503,0.224,0.554,0.018,0.395,0.427,0.647,1.661,1.345,0.176,19.183,36.128,0,-7.999,-3.968,4.068,-0.092,0.45,-0.003,0.45,-0.003,6.421,0.059,15.484,0.48,27.559,0.515,0.065,-0.001,17.126,0.026,0.49,0,0.233,0.005,0.414,0,3.019,0.019,-0.036,-0.016,0.025,0.009,0.002,0.206,66.715,39.858,406375872,1588.953,-0.014,-0.014,0,3.027
Front_Alert_False_Slow_20.mp4,Safe_Distance,68,401,0,1,0,0,1,0,1,0,3.142,5.439,-18.559,1.459,0.21,3.514,3.498,0.333,-1.118,48.596,6.507,17.715,1.04,1.097,4.014,0.369,3.998,5.483,-0.041,0.329,0.727,0.222,0.932,0.025,0.084,0.297,0.671,3.104,2.359,0.198,21.25,42.59,0,-7.992,-3.957,4.313,-0.085,0.425,-0.016,0.425,-0.016,5.961,-0.137,14.336,0.673,24.097,0.29,0.445,-0.033,15.832,0.15,0.478,0.001,0.203,0.006,0.398,0.002,3.031,0.018,-0.007,-0.009,0.022,0.061,0.074,0.284,65.214,40.292,425040512,1623.722,0.02,-0.014,0.002,3.047
Front_Alert_False_Slow_20.mp4,Safe_Distance,68,405,0,2,0,0,1,0,1,0,3.142,6.966,-20.092,1.445,0.035,3.134,3.111,0.38,-1.077,49.711,6.389,18.768,1.051,1.083,3.648,0.44,3.615,6.741,-0.061,0.063,0.479,0.268,0.738,0.026,0.292,0.393,0.747,2.056,1.304,0.167,17.619,27.395,0,-7.988,-3.964,4.048,-0.114,0.477,-0.01,0.477,-0.01,6.525,0.062,15.712,0.493,28.396,0.434,0.065,-0.001,16.389,0.237,0.489,0,0.238,0.005,0.405,0.003,3.08,0.018,-0.025,-0.018,0.036,0.01,0.157,0.271,67.259,39.653,396553984,1572.595,-0.004,-0.019,0.001,3.02
Front_Alert_False_Slow_20.mp4,Safe_Distance,69,401,0,1,0,0,1,0,1,0,3.142,5.439,-18.559,1.456,0.195,3.514,3.498,0.333,-1.118,48.596,6.507,17.715,1.04,1.097,4.014,0.369,3.998,5.483,-0.063,0.233,0.727,0.222,0.932,0.025,0.084,0.297,0.671,3.104,2.359,0.198,21.25,42.59,0,-7.992,-3.957,4.313,-0.085,0.425,-0.016,0.425,-0.016,5.961,-0.137,14.336,0.673,24.097,0.29,0.351,-0.034,15.832,0.15,0.478,0.001,0.203,0.006,0.398,0.002,3.031,0.018,-0.032,-0.009,0.022,0.061,0.074,0.284,65.214,40.292,424054784,1623.721,0.02,-0.014,0.002,3.047
Front_Alert_False_Slow_20.mp4,Safe_Distance,69,405,0,2,0,0,1,0,1,0,3.142,7.036,-20.863,1.447,0.057,3.036,3.013,0.372,-1.081,50.297,6.353,19.311,1.102,1.059,3.509,0.423,3.48,6.893,-0.077,0.063,0.45,0.297,0.968,0.031,0.17,0.37,0.846,2.598,1.247,0.157,25.134,22.912,0,-7.979,-3.974,3.957,-0.128,0.464,-0.012,0.464,-0.012,6.678,0.062,16.289,0.528,28.454,0.467,0.064,0,15.87,0.396,0.484,0.002,0.243,0.005,0.399,0.005,3.142,0,-0.032,-0.018,0.047,0.011,0.42,0.27,67.557,39.345,381504832,1548.254,0.009,-0.01,0.003,3.019
Front_Alert_False_Slow_20.mp4,Safe_Distance,70,401,0,1,0,0,1,0,1,0,3.142,5.439,-18.559,1.453,0.178,3.514,3.498,0.333,-1.118,48.596,6.507,17.715,1.04,1.097,4.014,0.369,3.998,5.483,-0.085,0.137,0.727,0.222,0.932,0.022,0.084,0.297,0.671,3.104,2.359,0.198,21.25,42.59,0,-7.992,-3.957,4.313,-0.085,0.425,-0.016,0.425,-0.016,5.961,-0.137,14.336,0.673,24.097,0.29,0.241,-0.03,15.832,0.15,0.478,0.001,0.203,0.006,0.398,0.002,3.031,0.018,-0.061,-0.007,0.022,0.061,0.074,0.284,65.214,40.292,422914432,1623.72,0.02,-0.014,0.002,3.047
Front_Alert_False_Slow_20.mp4,Safe_Distance,70,405,0,2,0,0,0,0,1,0,3,8.128,-21.127,1.432,0.156,2.927,2.897,0.414,-1.055,51.056,5.899,20.392,1.13,1.069,3.326,0.41,3.303,7.001,-0.092,0.063,0.544,0.301,1.252,0.033,0.125,0.355,0.875,3.68,1.547,0.144,27.158,21.368,0,-7.973,-3.972,3.776,-0.129,0.452,-0.012,0.452,-0.012,6.769,0.066,16.792,0.665,28.179,0.607,0.063,0,16.131,0.528,0.477,0.004,0.246,0.006,0.403,0.006,3.142,0,-0.041,-0.017,0.048,0.013,0.821,0.262,68.502,39.362,370093184,1549.594,0.006,0.004,0.004,3.142
Front_Alert_False_Slow_20.mp4,Safe_Distance,71,405,0,2,0,0,0,0,1,0,2.983,9.067,-20.838,1.418,0.188,2.859,2.824,0.451,-1.017,51.439,5.515,21.091,1.143,1.089,3.187,0.41,3.164,7.352,-0.103,0.063,0.774,0.288,1.474,0.033,0.22,0.376,0.831,4.378,2.486,0.136,28.939,21.417,0,-7.966,-3.965,3.617,-0.123,0.436,-0.007,0.436,-0.007,6.937,0.119,17.513,0.665,28.321,0.735,0.062,0.001,16.204,0.676,0.478,0.005,0.251,0.006,0.404,0.008,3.142,0,-0.054,-0.014,0.044,0.045,1.357,0.212,69.115,39.603,368832256,1568.65,-0.006,0.016,0.004,3.142
Front_Alert_False_Slow_21.mp4,Safe_Distance,380,438,0,0,0,0,1,0,1,0,3.142,9.195,10.334,1.465,1.01,3.856,3.807,0.616,-0.692,60.084,35.462,6.063,1.365,1.151,4.393,0.149,4.39,1.967,-0.197,1.412,4.049,0.436,0.837,0.006,2.808,0.726,1.25,2.417,11.946,0.636,24.247,18.966,0,-7.934,-3.953,5.048,-0.187,0.299,-0.128,0.299,-0.128,4.285,-1.786,14.346,-0.706,7.84,2.808,1.074,0.225,3.395,0.379,0.55,0.008,0.118,0.005,0.188,0.008,3.142,0,-0.204,0.005,0.101,9.415,0.415,6.66,54.094,38.637,237230240,1492.942,0.113,0.059,0.039,2.981
Front_Alert_False_Slow_21.mp4,Safe_Distance,381,438,0,0,0,0,1,0,1,0,3.142,10.529,9.846,1.458,1.005,3.805,3.741,0.695,-0.651,60.489,35.523,6.233,1.343,1.114,4.21,0.278,4.2,3.815,-0.196,1.549,4.247,0.398,0.842,0.011,4.221,0.854,1.2,2.496,12.73,0.611,34.327,19.898,0,-7.941,-3.964,4.814,-0.173,0.169,-0.128,0.169,-0.128,2.64,-1.845,14.897,-0.864,11.278,2.514,1.158,0.196,3.787,0.379,0.558,0.007,0.122,0.005,0.197,0.008,3.142,0,-0.21,0.007,0.09,10.198,0.426,6.57,53.857,37.881,220544832,1435.148,0.12,0.052,0.034,2.958
