Filename,alert_type,Frame_Number,Id,label,passed,Class,FrontDetected,SideDetected,RearDetected,InTraffic,InTheSameLane,MovingSideWays,Rotation,AbsAngle,MinAngle,MaxAngle,AngleToCloserSide,AngleFromTop,AngleFromHorizon,Distance,MaxDistance,MinDistance,DistanceY,DistanceX,VectorToSide,BoxBottom,BoxTop,MaxBoxBottom,MinBoxBottom,BoxArea,MaxBoxArea,MinBoxArea,AreaRatio8Frames,AreaRatio4Frames,MedianDistance,MedianDistanceX,MedianDistanceY,AbsMedianAngle,MedianVelocity,MedianAngularVelocity,AnglesSTD,DistancesSTD,BoxAreaSTD,VelocitySTD,DistanceXInCollision,PredictedX,MaxMinDist8Frames,MaxMinBoxArea8Frames,MaxMinAngle8Frames,DistanceOverArea,TimeToCollision,TimeToCollisionFullSeries,TimeToScreenBottom,TimeToCollisionBoxArea,TimeToCollisionBoxAreaFullSeries,DistancesFit.Intercept,DistancesFit.Slope,YFit.Intercept,YFit.Slope,AbsXFit.Intercept,AbsXFit.Slope,AbsAnglesFit.Intercept,AbsAnglesFit.Slope,AbsAnglesToCloserSideFit.Intercept,AbsAnglesToCloserSideFit.Slope,AbsAnglesToFurtherSideFit.Intercept,AbsAnglesToFurtherSideFit.Slope,AbsAngularVelocityFit.Intercept,AbsAngularVelocityFit.Slope,BoxAreasFit.Intercept,BoxAreasFit.Slope,BoxBottomFit.Intercept,BoxBottomFit.Slope,BoxWidthsFit.Intercept,BoxWidthsFit.Slope,BoxHeightsFit.Intercept,BoxHeightsFit.Slope,RotationsFit.Intercept,RotationsFit.Slope,VelocityFit.Intercept,VelocityFit.Slope,DistancesSlopeOverSTD,AngleSlopeOverSTD,BoxAreaSlopeOverSTD,XFitRadius,BoxRight,BoxLeft,MinLeft,MaxRight,DistanceFromClosestCornerPower,DistanceFromClosestCorner,BoxCenterMovementInX,BoxCenterMovementInY,BoxCenterNormalizedMovementInX,PhysicalRotation
Front_Alert_False_66.mp4,Front_Collision,61,1004,0,1,0,0,1,0,0,1,1,1.571,17.474,17.474,36.727,-7.367,0.921,0.4,2.495,6.371,2.495,2.379,0.749,-0.32,48.464,25.57,48.464,40.715,5.241,5.241,0.775,1.491,1.178,2.841,0.463,2.803,9.399,-0.13,1.841,4,0.352,0.912,0.05,1.61,0.729,1.113,2.823,12.224,0.476,22.883,17.248,0,-7.913,-3.947,3.298,-0.131,0.256,0.059,0.256,0.059,3.309,1.74,11.709,-0.401,18.963,2.453,2.08,-0.068,2.625,0.386,0.446,0.005,0.169,0.013,0.165,0.01,1.571,0,-0.076,-0.015,0.054,9.252,0.462,1.467,72,46.252,19.888,72,148515440,2139.29,0.14,0.008,-0.048,1.876
Front_Alert_False_Traffic_01.mp4,Front_Collision,171,805,0,1,0,0,1,1,0,1,1,3.041,12.231,1.499,15.516,-6.247,1.487,0.576,3.984,9.235,3.984,3.894,0.844,-0.434,57.901,32.768,57.901,51.779,6.316,6.316,1.95,1.282,1.187,4.704,0.348,4.691,4.273,-0.055,-0.661,4.296,0.345,0.727,0.033,2.337,0.925,0.901,2.05,12.217,0.631,19.015,29.642,0,-7.951,-3.942,5.186,-0.138,-0.1,0.128,0.1,-0.128,2.357,-1.894,14.499,-1.069,10.447,2.369,0.291,-0.272,3.642,0.299,0.568,0.001,0.106,0.006,0.193,0.007,3.064,-0.006,-0.027,-0.008,0.05,10.203,0.253,6.583,62.859,47.408,44.562,62.859,621183616,2247.79,-0.131,-0.04,0.02,3.029
Front_Alert_False_Junction_32.mp4,Front_Collision,977,1932,0,1,0,0,0,1,0,1,1,3.142,2.167,2.167,10.032,-9.48,1.139,0.086,4.251,4.756,4.251,4.248,0.161,-0.7,42.119,31.754,42.119,41.084,1.074,1.074,0.872,1.07,1.099,4.592,0.172,4.589,2.143,-0.064,-1.306,3.857,0.155,0.055,0,3.168,0.295,0.505,0.202,12.199,3.956,35.689,67.47,0,-7.986,-3.966,4.815,-0.064,-0.535,0.104,0.535,-0.104,6.715,-1.306,0.534,1.4,22.981,-2.751,1.306,0,0.879,0.021,0.412,0.001,0.126,0.001,0.094,0.001,3.142,0,-0.064,0,0.013,5.397,0.002,4.591,57.9,44.563,37.697,57.9,456011808,1986.105,-0.145,0.016,-0.003,3.104
Front_Alert_False_162_Junction.mp4,Front_Collision,237,912,0,1,0,0,0,0,0,1,1,2.935,11.835,11.835,20.402,-8.32,1.068,0.428,5.335,11.418,5.335,5.222,1.094,-0.772,55.303,43.294,55.303,53.175,1.442,1.442,0.522,1.135,1.171,6.179,0.328,6.171,3.047,-0.046,1.218,3.353,0.308,0.13,0.021,2.699,0.639,1.071,0.442,12.189,3.699,37.791,114.412,0,-7.99,-3.961,6.361,-0.052,0.086,0.069,0.086,0.069,0.781,0.648,13.398,0.12,14.817,1.313,1.548,-0.094,1.014,0.017,0.545,0,0.137,0.005,0.101,0.001,1.571,0,-0.018,-0.008,0.009,1.525,0.001,1.92,64.214,46.323,37.291,64.214,237879360,2145.967,0.066,-0.003,-0.044,3.142
Front_Alert_False_66.mp4,Front_Collision,60,1004,0,1,0,0,1,0,0,1,1,1.571,13.808,13.808,36.727,-9.435,1.485,1.187,2.547,6.371,2.547,2.473,0.608,-0.418,48.172,25.75,48.172,40.715,5.027,5.027,0.775,1.553,1.206,2.972,0.395,2.946,7.649,-0.09,1.837,3.71,0.39,0.907,0.054,1.397,0.661,1.112,2.677,12.148,0.507,20.429,14.592,0,-7.901,-3.936,3.517,-0.156,0.187,0.059,0.187,0.059,1.629,1.72,12.11,-0.419,16.406,2.453,1.761,0.022,2.292,0.383,0.442,0.005,0.158,0.012,0.155,0.01,1.571,0,-0.015,-0.022,0.069,9.687,0.433,1.438,69.175,45.155,19.888,69.175,270670624,2039.12,0.13,-0.007,-0.059,1.812
Front_Alert_False_Traffic_62.mp4,Front_Collision,102,4542,0,1,0,0,0,0,0,0,1,1.786,77.649,43.964,77.649,44.271,1.06,0.666,0.643,1.688,0.643,0.137,0.628,0.449,89.105,1.812,89.105,58.917,76.2,76.2,11.046,1.279,1.035,0.668,0.647,0.164,75.815,-0.041,2.23,3.971,0.064,10.467,0.022,0.942,0.583,0.198,31.634,12.11,0.008,115.811,30.116,0,-7.962,-3.99,0.735,-0.019,0.697,-0.014,0.697,-0.014,71.246,1.305,34.923,1.771,79.101,0.804,1.554,0.193,57.654,3.712,0.829,0.013,0.431,0.002,0.761,0.023,1.625,0.015,-0.032,-0.003,0.001,5.196,41.656,0.566,100,55.975,55.85,100,35053380,3133.156,0.018,0.035,0.003,3.142
Front_Collision_Side_05.mp4,Front_Collision,73,298,1,1,0,0,1,1,0,1,1,2.848,4.764,4.764,56.671,52.052,1.532,1.446,0.962,4.885,0.962,0.958,0.08,-0.758,68.285,9.943,71.389,51.217,34.037,34.037,1.319,1.309,1.129,1.072,0.201,1.053,10.77,-0.042,-1.636,4.038,0.083,4.197,0.006,0.883,0.019,0.252,12.679,12.089,0.028,30.371,24.834,0,-7.948,-3.961,1.2,-0.037,-0.342,0.04,0.342,-0.04,16.964,-1.77,47.445,0.583,59.403,-0.633,1.514,0.035,20.943,1.847,0.681,0,0.499,-0.003,0.462,0.017,2.402,0.086,-0.051,0.003,0.004,9.376,10.309,0.768,72.877,24.15,6.564,72.877,44776068,583.276,-0.093,-0.136,0.004,2.932
Front_Alert_False_Junction_10.mp4,Front_Collision,91,60,0,1,0,0,1,0,0,1,1,1.571,17.896,17.896,62.753,25.715,1.402,0.943,2.409,3.983,2.409,2.292,0.74,-1.045,65.323,42.032,65.323,58.004,5.425,5.425,1.984,1.153,1.04,2.532,1,2.304,23.243,0.004,-1.864,4.038,0.095,0.37,0.027,6.759,0.605,0.25,0.972,12.08,0.444,91.862,57.01,0,-7.979,-3.987,2.676,-0.041,-1.307,0.088,1.307,-0.088,29.477,-1.781,7.578,2.832,51.304,-0.49,1.733,0.038,4.379,0.153,0.646,0.001,0.276,0.005,0.209,0.003,1.571,0,0.045,-0.012,0.004,9.493,0.061,4.793,59.394,28.008,0.448,59.394,94167296,784.592,-0.123,-0.015,0.006,1.883
Front_Alert_False_171_Rain_Lane_Splitting.mp4,Front_Collision,108,1093,0,1,0,0,1,0,0,1,1,1.571,81.21,29.05,81.21,-43.344,1.026,0.76,0.599,1.719,0.599,0.092,0.592,-0.411,93.595,0,93.595,58.443,87.6,87.6,10.646,1.204,1.046,0.626,0.611,0.137,77.362,-0.003,0.816,4.46,0.036,8.319,0.008,0.095,0.572,0.095,22.264,12.074,0.007,84.885,39.351,0,-7.969,-3.986,0.676,-0.014,0.642,-0.009,0.642,-0.009,71.308,1.73,8.538,4.042,80.795,0.883,0.07,-0.253,67.99,3.498,0.856,0.014,0.519,0.001,0.826,0.02,1.571,0,0.007,-0.003,0.001,8.099,32.742,0.442,100,46.6,46.343,100,69185160,2171.565,0.013,0.079,0.002,2.988
Front_Alert_False_Junction_32.mp4,Front_Collision,978,1932,0,1,0,0,0,1,0,1,1,3.142,4.822,4.822,10.032,-6.753,1.137,0.069,4.096,4.756,4.096,4.082,0.344,-0.482,42.624,31.707,42.624,41.084,1.192,1.192,0.872,1.112,1.163,4.558,0.08,4.557,1.005,-0.069,-1.306,3.511,0.194,0.085,0.005,2.463,0.387,0.593,0.265,12.043,3.437,28.015,56.893,0,-7.982,-3.951,4.817,-0.074,-0.443,0.104,0.443,-0.104,5.578,-1.306,11.903,-1.849,30.311,-4.972,1.306,0,0.865,0.026,0.414,0.001,0.128,0.001,0.093,0.001,3.142,0,-0.064,-0.01,0.017,5.855,0.002,4.502,59.267,46.179,37.697,59.267,498649920,2132.692,-0.132,0.013,0.02,3.057
Front_Alert_False_160_Junction.mp4,Front_Collision,111,881,0,1,0,0,0,0,0,1,1,3.098,2.509,2.509,56.976,-20.979,1.153,0.633,2.779,5.854,2.779,2.777,0.122,-0.995,56.149,35.831,56.149,52.779,4.129,4.129,0.918,1.373,1.232,3.268,0.332,3.251,5.824,-0.132,-1.915,4.224,0.288,0.588,0.009,1.147,0.154,0.857,1.748,12.04,0.673,17.194,21.61,0,-7.93,-3.927,3.706,-0.125,-0.71,0.108,0.71,-0.108,12.267,-1.841,8.864,0.889,30.825,-1.619,2.616,-0.2,2.091,0.245,0.556,0.001,0.162,0.006,0.147,0.007,2.937,0.021,-0.143,0.003,0.047,9.662,0.179,5.165,61.62,40.542,3.669,61.62,110229272,1643.709,-0.122,-0.043,0.04,3.142
Front_Alert_False_65.mp4,Front_Collision,265,998,0,1,0,0,1,0,0,1,1,1.571,0.937,0.937,54.295,20.233,1.196,0.398,2.81,4.976,2.81,2.809,0.046,-0.972,50.26,27.94,50.279,39.638,4.982,4.982,1.271,1.187,1.029,2.849,0.287,2.84,5.791,-0.077,-1.98,4.018,0.09,0.481,0.022,16.073,0.125,0.271,1.384,11.991,0.564,181.953,102.219,0,-7.972,-3.992,2.942,-0.027,-0.608,0.092,0.608,-0.092,11.916,-1.75,7.14,2.161,28.649,-1.055,1.772,0.059,4.034,0.189,0.488,0.003,0.192,0.004,0.201,0.005,1.571,0,-0.098,0.006,0.002,9.14,0.103,3.732,60.313,38.773,0.874,60.313,241606896,1503.483,-0.144,0.019,0.01,1.587
Front_Alert_False_65.mp4,Front_Collision,198,991,0,1,0,0,1,0,0,1,1,1.571,13.814,13.814,37.078,-9.465,1.141,0.612,2.566,6.392,2.566,2.492,0.613,-0.422,48.171,25.765,48.171,40.725,5.02,5.02,0.77,1.566,1.211,3.006,0.397,2.98,7.599,-0.089,1.837,3.696,0.393,0.911,0.058,1.381,0.668,1.12,2.679,11.973,0.511,19.826,14.257,0,-7.896,-3.934,3.567,-0.16,0.186,0.06,0.186,0.06,1.729,1.677,11.914,-0.399,16.203,2.461,1.691,0.042,2.226,0.391,0.442,0.005,0.156,0.013,0.154,0.01,1.571,0,-0.008,-0.023,0.073,9.113,0.45,1.488,69.197,45.14,19.625,69.197,140274768,2037.657,0.13,-0.009,-0.061,1.812
Front_Alert_False_176_Night_Bus_Junction.mp4,Front_Collision,194,1112,0,1,1,0,1,0,0,1,1,1.571,37.099,23.395,37.099,-29.47,0.944,0.306,3.022,4.139,3.022,2.41,1.823,-1.487,57.216,15.714,57.216,53.933,17.224,17.224,9.179,1.328,1.088,3.292,1.825,2.717,34.396,-0.098,1.694,4.507,0.277,2.272,0.03,2.732,1.916,0.765,6.256,11.963,0.175,48.334,22.543,0,-7.926,-3.966,3.718,-0.122,1.755,0.02,1.755,0.02,28.38,1.719,34.187,-0.909,60.384,0.773,0.885,0.269,11.039,0.994,0.56,0.001,0.615,0.006,0.334,0.013,1.571,0,-0.056,-0.014,0.041,7.844,2.723,3.242,100,36.4,28.627,100,163852848,1325.115,0.168,-0.087,-0.01,2.218
Front_Alert_False_176_Night_Bus_Junction.mp4,Front_Collision,193,1112,0,1,1,0,1,0,0,1,1,1.571,36.775,23.395,36.775,-29.692,0.944,0.304,3.055,4.139,3.055,2.447,1.829,-1.513,56.956,15.909,56.956,53.933,16.849,16.849,9.179,1.353,1.142,3.425,1.814,2.896,32.271,-0.083,1.275,4.786,0.285,2.244,0.029,2.725,1.981,0.764,6.064,11.959,0.181,28.027,23.635,0,-7.917,-3.945,3.851,-0.122,1.683,0.037,1.683,0.037,25.33,1.983,36.522,-1.286,59.435,0.761,0.316,0.384,9.943,0.994,0.559,0.001,0.606,0.006,0.32,0.013,2.185,-0.176,-0.041,-0.017,0.04,9.827,2.672,3.387,100,36.194,28.627,100,162874704,1310.113,0.203,-0.106,-0.011,2.213
Front_Alert_False_Junction_14.mp4,Front_Collision,447,488,0,1,1,0,1,0,0,1,1,1.571,5.002,11.709,14.684,64.17,1.513,1.247,2.078,2.203,2.048,2.071,0.181,-1.871,60.333,0,62.123,58.377,36.401,37.485,32.388,1.047,0.98,2.073,0.055,2.067,1.524,-0.016,-1.542,4.067,0.035,1.174,0.007,15.019,0.238,0.102,3.476,11.946,0.057,-226.245,172.587,0,-7.991,-4.007,2.114,-0.012,0.283,-0.065,0.283,-0.065,7.679,-1.759,132.178,-19.712,136.937,-20.368,4.113,-0.735,35.219,0.394,0.619,-0.002,0.921,0.012,0.593,0.003,1.571,0,-0.007,-0.003,0,9.084,0.46,1.777,96.094,0,0,96.094,0,0.157,0.104,-0.054,0.001,1.658
Front_Alert_False_Slow_21.mp4,Front_Collision,380,438,0,1,0,0,0,1,0,1,1,3.142,9.195,5.791,9.195,10.334,1.465,1.01,3.856,5.793,3.856,3.807,0.616,-0.692,60.084,35.462,60.084,52.613,6.063,6.063,2.883,1.365,1.151,4.393,0.149,4.39,1.967,-0.197,1.412,4.049,0.436,0.837,0.006,2.808,0.726,1.25,2.417,11.946,0.636,24.247,18.966,0,-7.934,-3.953,5.048,-0.187,0.299,-0.128,0.299,-0.128,4.285,-1.786,14.346,-0.706,7.84,2.808,1.074,0.225,3.395,0.379,0.55,0.008,0.118,0.005,0.188,0.008,3.142,0,-0.204,0.005,0.101,9.415,0.415,6.66,54.094,38.637,38.637,54.094,237230240,1492.942,0.113,0.059,0.039,2.981
Front_Alert_False_Traffic_31.mp4,Front_Collision,2590,2348,0,1,3,0,0,0,0,1,1,2.816,18.643,18.643,44.782,-12.609,1.45,1.211,1.629,2.758,1.531,1.544,0.521,-0.356,73.749,30.113,80.027,70.552,19.041,30.494,13.661,1.142,1.04,1.62,0.331,1.556,12.021,-0.026,1.321,4.209,0.057,1.338,0.019,4.653,0.541,0.163,3.861,11.944,0.086,-103.462,80.353,0,-7.991,-3.994,1.686,-0.019,0.168,0.047,0.168,0.047,5.774,1.785,21.501,-1.109,30.811,1.66,1.083,0.068,15.715,0.56,0.71,0.005,0.158,0.001,0.397,0.007,2.989,-0.03,-0.005,-0.006,0.001,9.038,0.903,0.897,63.266,46.697,27.994,63.266,149752464,2180.674,0.079,0.022,-0.003,3.142
Front_Alert_False_Junction_32.mp4,Front_Collision,982,1932,0,1,0,0,0,0,0,1,1,2.963,10.239,10.032,10.239,-2.256,1.061,0.099,4.185,4.756,4.096,4.119,0.744,-0.165,43.125,32.077,43.125,41.084,1.221,1.253,0.872,1.228,1.028,4.218,0.253,4.183,3.494,-0.079,-1.306,4.007,0.181,0.12,0.007,18.184,0.821,0.491,0.309,11.876,3.429,-142.341,52.891,0,-7.968,-3.992,4.475,-0.073,-0.19,0.126,0.19,-0.126,2.531,-1.722,9.324,-1.36,6.562,2.362,1.099,0.083,0.952,0.052,0.417,0.002,0.136,0,0.098,0.002,3.142,0,-0.074,-0.002,0.015,8.784,0.007,6.428,62.818,48.74,37.697,62.818,525861280,2375.769,-0.161,0.018,0.061,3.142
Front_Collision_Side_09.mp4,Front_Collision,63,311,1,1,0,0,1,0,0,1,1,1.571,18.942,2.258,18.942,24.9,1.27,0.049,1.701,7.877,1.701,1.609,0.552,-0.716,50.328,16.745,50.328,41.555,11.278,11.278,0.89,1.3,1.223,2.033,0.413,1.991,11.72,-0.026,-1.208,3.911,0.15,1.387,0.014,0.946,0.602,0.442,4.172,11.83,0.151,16.165,29.924,0,-7.945,-3.921,2.24,-0.059,-0.265,-0.042,0.265,0.042,5.846,1.678,25.94,-0.219,35.246,1.758,0.795,0.118,5.969,0.551,0.437,0.007,0.374,0.01,0.249,0.009,1.571,0,-0.009,-0.005,0.01,8.52,0.912,0.78,62.969,17.853,17.853,62.969,77236072,318.963,-0.134,0.037,-0.018,1.901
Front_Alert_False_Side_17.mp4,Front_Collision,126,16,0,1,0,0,1,0,0,1,1,1.571,31.642,30.132,53.801,-17.073,1.571,1.568,1.308,6.338,1.308,1.113,0.686,-0.384,58.285,23.487,58.285,50.408,12.109,12.109,0.768,1.093,1.035,1.346,0.868,1.035,40.138,-0.014,0.755,3.881,0.037,0.602,0.002,3.215,0.707,0.112,1.835,11.799,0.108,117.968,80.287,0,-7.985,-3.99,1.402,-0.016,0.993,-0.036,0.993,-0.036,45.503,-1.533,9.268,-3.559,61.441,-0.368,0.281,0.136,10.51,0.26,0.54,0.006,0.432,0.002,0.324,0.004,1.571,0,-0.011,-0.001,0.001,7.146,0.206,1.494,86.125,42.793,29.634,86.125,401863936,1831.501,0.22,0.056,0.01,2.123
Front_Alert_False_160_Junction.mp4,Front_Collision,178,882,0,1,0,0,0,0,0,0,1,2.565,33.035,6.628,33.035,6.355,1.566,1.438,1.985,3.279,1.985,1.664,1.082,0.22,58.898,33.759,58.898,55.846,6.32,6.32,2.304,1.317,1.052,2.094,1.097,1.772,32.213,-0.122,2.117,3.853,0.209,0.902,0.043,0.747,1.075,0.641,2.71,11.781,0.314,77.184,25.163,0,-7.953,-3.985,2.342,-0.071,1.113,-0.005,1.113,-0.005,28.703,1.003,2.903,0.866,46.255,0.825,3.54,-0.407,4.442,0.354,0.57,0.004,0.241,0.002,0.212,0.008,2.711,-0.027,-0.183,0.017,0.015,3.075,0.376,1.249,77.494,52.575,43.706,77.494,640737408,2764.359,-0.092,-0.005,0.029,3.142
Front_Alert_False_160_Junction.mp4,Front_Collision,177,882,0,1,0,0,0,0,0,0,1,2.565,33.035,6.628,33.035,6.355,1.448,0.301,1.985,3.279,1.985,1.664,1.082,0.22,58.898,33.759,58.898,55.846,6.32,6.32,2.304,1.317,1.052,2.094,1.097,1.772,32.213,-0.139,2.44,3.853,0.209,0.902,0.041,0.747,1.075,0.641,2.71,11.781,0.314,77.184,25.163,0,-7.953,-3.985,2.342,-0.071,1.113,-0.005,1.113,-0.005,28.703,1.003,2.903,0.866,46.255,0.825,3.883,-0.481,4.442,0.354,0.57,0.004,0.241,0.002,0.212,0.008,2.711,-0.027,-0.199,0.02,0.015,3.075,0.376,1.249,77.494,52.575,43.706,77.494,743034624,2764.396,-0.092,-0.005,0.029,3.142
Front_Alert_False_160_Junction.mp4,Front_Collision,176,882,0,1,0,0,0,0,0,0,1,2.565,33.035,6.628,33.035,6.355,1.264,0.077,1.985,3.279,1.985,1.664,1.082,0.22,58.898,33.759,58.898,55.846,6.32,6.32,2.304,1.317,1.052,2.094,1.097,1.772,32.213,-0.152,2.74,3.853,0.209,0.902,0.037,0.747,1.075,0.641,2.71,11.781,0.314,77.184,25.163,0,-7.953,-3.985,2.342,-0.071,1.113,-0.005,1.113,-0.005,28.703,1.003,2.903,0.866,46.255,0.825,4.08,-0.536,4.442,0.354,0.57,0.004,0.241,0.002,0.212,0.008,2.711,-0.027,-0.207,0.022,0.015,3.075,0.376,1.249,77.494,52.575,43.706,77.494,724572928,2764.389,-0.092,-0.005,0.029,3.142
Front_Alert_False_Junction_70.mp4,Front_Collision,1688,323,0,1,0,0,1,0,0,1,1,1.571,23.254,5.529,23.254,-5.414,1.411,0.464,2.878,5.983,2.878,2.644,1.136,-0.272,57.66,37.021,57.66,54.035,4.26,4.26,1.137,1.234,1.015,2.985,0.827,2.868,16.105,-0.135,1.173,4.01,0.186,0.442,0.025,15.649,1.129,0.503,1.173,11.775,0.676,224.096,32.533,0,-7.966,-3.995,3.267,-0.081,0.592,0.067,0.592,0.067,10.007,1.742,14.031,-0.856,31.252,1.857,0.934,0.068,3.299,0.19,0.557,0.003,0.21,0.007,0.182,0.005,0.692,0.142,-0.167,0.009,0.018,8.915,0.096,2.156,72.726,47.743,41.432,72.726,474177440,2279.594,0.121,0.017,-0.024,1.977
Front_Collision_Side_05.mp4,Front_Collision,72,298,1,1,0,0,1,1,0,1,1,2.83,6.118,6.118,56.671,51.484,1.54,1.47,0.988,4.885,0.988,0.983,0.105,-0.773,68.326,11.572,71.389,51.217,32.21,32.21,1.319,1.315,1.14,1.11,0.243,1.083,12.608,-0.046,-1.636,3.925,0.087,4.011,0.006,0.76,0.059,0.259,11.998,11.752,0.031,28.059,24.582,0,-7.946,-3.957,1.244,-0.038,-0.385,0.041,0.385,-0.041,18.628,-1.72,46.97,0.525,60.097,-0.647,1.576,0.017,19.34,1.774,0.68,0,0.505,-0.004,0.444,0.017,2.21,0.104,-0.055,0.002,0.004,8.86,9.417,0.816,72.386,23.794,6.564,72.386,43009400,566.227,-0.09,-0.133,0.004,2.937
Front_Alert_False_176_Night_Bus_Junction.mp4,Front_Collision,191,1112,0,1,1,0,1,0,0,1,1,1.571,35.145,23.395,35.145,-30.793,0.948,0.301,3.237,4.139,3.237,2.647,1.863,-1.657,55.929,17.192,56.545,53.933,15.006,15.006,9.179,1.248,1.198,3.749,1.611,3.385,25.458,-0.06,0.653,4.311,0.233,1.635,0.019,2.399,1.835,0.654,4.622,11.75,0.216,19.34,33.805,0,-7.938,-3.914,4.091,-0.098,1.437,0.05,1.437,0.05,19.531,1.694,41.992,-1.445,57.891,0.55,0.003,0.433,8.854,0.668,0.557,0.001,0.627,-0.001,0.301,0.01,2.16,-0.008,-0.037,-0.015,0.027,7.817,1.263,3.054,99.677,35.226,28.627,99.677,157663456,1241.033,0.155,-0.067,-0.008,2.184
Front_Alert_False_176_Night_Bus_Junction.mp4,Front_Collision,192,1112,0,1,1,0,1,0,0,1,1,1.571,36.082,23.395,36.082,-30.424,0.951,0.303,3.104,4.139,3.104,2.509,1.828,-1.572,56.528,16.132,56.545,53.933,16.318,16.318,9.179,1.33,1.167,3.607,1.706,3.174,28.338,-0.068,0.857,4.679,0.271,2.033,0.026,2.541,1.906,0.754,5.757,11.684,0.19,22.271,25.962,0,-7.914,-3.925,4.022,-0.118,1.551,0.044,1.551,0.044,21.815,1.864,39.59,-1.402,58.172,0.725,0.01,-0.433,8.887,0.923,0.558,0,0.609,0.005,0.304,0.013,2.797,-0.19,-0.03,-0.019,0.039,8.672,2.411,3.195,100,35.64,28.627,100,161362656,1270.309,0.206,-0.104,-0.01,2.201
Front_Alert_False_Traffic_31.mp4,Front_Collision,2589,2348,0,1,3,0,0,0,0,1,1,2.841,17.198,17.198,44.782,-14.107,1.458,1.231,1.61,2.758,1.531,1.538,0.476,-0.392,73.473,30.363,80.027,70.552,18.585,30.494,13.661,1.167,1.044,1.632,0.276,1.601,9.78,-0.026,1.305,4.021,0.076,1.4,0.025,14.31,0.47,0.21,3.864,11.608,0.087,-333.409,43.635,0,-7.989,-3.994,1.751,-0.034,0.124,0.043,0.124,0.043,3.754,1.722,22.349,-1.009,28.758,1.631,1.269,0.01,14.855,0.602,0.704,0.005,0.157,0.001,0.386,0.007,3.035,-0.029,0.013,-0.011,0.003,8.556,1.002,0.765,62.987,46.25,27.994,62.987,149935424,2139.13,0.07,0.016,-0.004,3.142
Front_Alert_False_175_Night_Bus_Junction.mp4,Front_Collision,56,1108,0,1,1,0,1,0,0,1,1,1.571,16.369,6.404,16.369,25.136,1.07,0.47,5.298,6.678,5.298,5.083,1.493,-2.251,54.785,25.537,54.785,51.181,8.554,8.554,5.185,1.277,1.103,5.775,1.259,5.644,12.218,-0.105,-1.712,3.094,0.41,0.981,0.086,2.681,1.431,1.199,2.866,11.594,0.619,40.751,27.711,0,-7.938,-3.959,6.403,-0.179,-1.125,-0.038,1.125,0.038,9.529,0.768,17.672,1.49,32.513,2.289,2.341,-0.18,5.708,0.428,0.513,0.006,0.255,0.023,0.24,0.008,1.571,0,0.019,-0.035,0.094,2.211,0.535,1.849,61.934,23.125,23.125,61.934,50542720,534.864,-0.066,0.032,-0.018,1.856
Front_Alert_False_Lane_Splitting_31.mp4,Front_Collision,25,1603,0,1,0,0,0,0,0,0,1,1.867,73.048,61.473,75.22,49.297,0.994,0.557,0.697,1.029,0.682,0.203,0.666,0.528,83.536,3.008,84.912,71.157,64.846,67.598,29.705,1.725,1.285,0.898,0.808,0.391,64.286,-0.023,0.298,4.439,0.124,12.836,0.036,0.458,0.646,0.333,35.141,11.575,0.011,13.224,13.161,0,-7.822,-3.909,1.076,-0.051,0.934,-0.036,0.934,-0.036,57.574,1.918,29.91,2.442,68.762,1.329,1.573,-0.936,19.277,5.766,0.669,0.021,0.37,0.003,0.481,0.042,1.964,0.05,0.03,-0.027,0.007,9.591,91.019,1.389,100,60.766,59.878,100,94447312,3692.505,-0.016,0.001,0.01,3.142
Front_Alert_False_Side_19.mp4,Front_Collision,289,28,0,1,0,0,1,0,0,1,1,1.571,54.094,54.094,56.356,6.511,1.416,1.125,1.28,1.627,1.278,0.751,1.037,-0.145,69.364,25.543,69.364,52.758,19.203,19.283,11.896,1.121,1.036,1.329,1.011,0.867,49.289,-0.02,-1.867,3.557,0.046,1.183,0.009,1.765,1.047,0.143,3.669,11.55,0.067,96.544,67.168,0,-7.982,-3.988,1.394,-0.019,-0.982,-0.008,0.982,0.008,44.318,1.42,13.546,-0.882,65.562,0.786,1.717,0.043,16.098,0.495,0.666,0.004,0.451,0.011,0.402,0.006,2.04,-0.023,-0.007,-0.004,0.001,6.548,0.76,0.992,51.967,0.431,0.431,51.967,12393.907,0.252,-0.139,0.008,-0.004,2.515
Front_Alert_False_Traffic_01.mp4,Front_Collision,175,805,0,1,0,0,1,1,0,1,1,3.047,17.275,1.499,17.275,-3.804,1.403,0.258,3.588,9.235,3.588,3.426,1.065,-0.238,59.17,31.156,59.17,51.779,7.848,7.848,1.95,1.286,1.109,3.947,0.876,3.848,12.837,-0.127,1.698,3.647,0.306,0.94,0.042,3.202,1.236,0.993,2.963,11.505,0.457,32.603,29.176,0,-7.952,-3.964,4.357,-0.117,0.597,0.08,0.597,0.08,7.218,1.605,8.593,-0.721,22.585,1.928,1.234,0.133,5.045,0.41,0.569,0.003,0.137,0.006,0.227,0.008,3.094,0,-0.074,-0.015,0.045,8.129,0.53,2.909,65.811,48.473,44.562,65.811,533654592,2349.844,0.1,-0.009,-0.018,2.935
